Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Ceredigion County Council,Aberaeron Library,County Hall,Aberaeron,Ceredigion,SA46 0AT,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://libraries.ceredigion.gov.uk,
Ceredigion County Council,Aberystwyth Library,Canolfan Alun.R Edwards,Queens Square,Aberystwyth,SY23 2EB,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://libraries.ceredigion.gov.uk,
Ceredigion County Council,Cardigan Library,Council Offices,Morgan Street,Cardigan,SA43 1DG,49000766,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://libraries.ceredigion.gov.uk,
Ceredigion County Council,Lampeter Library,Market Street,Lampeter,Ceredigion,SA48 7DR,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://libraries.ceredigion.gov.uk,
Ceredigion County Council,Llandysul Library,Canolfan Ceredigion,Llandysul,Ceredigion,SA44 4QS,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://libraries.ceredigion.gov.uk,
Ceredigion County Council,New Quay Library,Uplands Square,New Quay,Ceredigion,SA45 9QH,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://libraries.ceredigion.gov.uk,
